Date,2330tw,0050tw,qqq
2018-12-07,198.1796417236328,75.44999694824219,157.15985107421875
2018-12-10,196.38613891601562,74.44999694824219,158.8056640625
2018-12-11,199.5247344970703,75.05000305175781,159.33151245117188
2018-12-12,203.11170959472656,76.19999694824219,160.73382568359375
2018-12-13,202.66331481933594,76.30000305175781,160.7825469970703
2018-12-14,199.5247344970703,75.3499984741211,156.86767578125
2018-12-17,200.4214630126953,75.94999694824219,153.3130645751953
2018-12-18,199.5247344970703,75.30000305175781,154.27720642089844
2018-12-19,202.21495056152344,75.9000015258789,150.48890686035156
2018-12-20,198.1796417236328,75.05000305175781,148.3074951171875
2018-12-21,200.4214630126953,75.19999694824219,143.71095275878906
2018-12-24,197.2828826904297,74.69999694824219,140.14723205566406
2018-12-26,194.14431762695312,73.55000305175781,148.8978729248047
2018-12-27,199.97311401367188,75.05000305175781,149.4740447998047
2018-12-28,202.21495056152344,75.5,149.3959503173828
2019-01-02,196.8345184326172,74.05000305175781,151.26132202148438
2019-01-03,193.24755859375,73.3499984741211,146.31954956054688
2019-01-04,186.52200317382812,72.19999694824219,152.5797576904297
2019-01-07,191.00567626953125,73.94999694824219,154.3963165283203
2019-01-08,189.2122039794922,73.6500015258789,155.7928924560547
2019-01-09,193.24755859375,75.0,157.06251525878906
2019-01-10,193.6959228515625,74.80000305175781,157.5117645263672
2019-01-11,197.7312469482422,75.5,156.9355926513672
2019-01-14,195.93777465820312,75.0,155.5487518310547
2019-01-15,198.1796417236328,75.6500015258789,158.58609008789062
2019-01-16,195.04103088378906,75.55000305175781,158.55677795410156
2019-01-17,197.7312469482422,75.55000305175781,159.806884765625
2019-01-18,195.93777465820312,75.94999694824219,161.38902282714844
2019-01-22,199.97311401367188,74.05000305175781,158.1563720703125
2019-01-23,197.7312469482422,73.69999694824219,158.36143493652344
2019-01-24,199.5247344970703,74.05000305175781,159.3869171142578
2019-01-25,202.66331481933594,75.0,161.2913818359375
2019-01-28,205.3535614013672,75.1500015258789,159.29905700683594
2019-01-29,199.5247344970703,74.5,157.79502868652344
2019-01-30,198.1796417236328,74.3499984741211,161.80897521972656
2019-02-11,204.4568328857422,75.1500015258789,164.46542358398438
2019-02-12,206.25027465820312,75.6500015258789,166.89724731445312
2019-02-13,205.3535614013672,75.5,167.01443481445312
2019-02-14,203.56007385253906,75.25,167.2195587158203
2019-02-15,203.56007385253906,75.05000305175781,167.92274475097656
2019-02-19,205.3535614013672,75.5,168.2547607421875
2019-02-20,210.28561401367188,76.3499984741211,168.2254638671875
2019-02-21,212.07908630371094,77.0999984741211,167.61019897460938
2019-02-22,212.07908630371094,76.94999694824219,168.85052490234375
2019-02-25,213.42420959472656,77.5,169.46583557128906
2019-02-26,214.7693328857422,77.69999694824219,169.6415557861328
2019-02-27,214.32093811035156,77.6500015258789,169.5341796875
2019-03-04,211.18238830566406,76.94999694824219,170.34475708007812
2019-03-05,208.9405517578125,76.75,170.47177124023438
2019-03-06,209.83724975585938,76.94999694824219,169.50486755371094
2019-03-07,209.83724975585938,76.6500015258789,167.42457580566406
2019-03-08,206.25027465820312,76.0,167.1707305908203
2019-03-11,206.69866943359375,76.1500015258789,170.64752197265625
2019-03-12,211.18238830566406,77.25,171.58509826660156
2019-03-13,212.52748107910156,77.0999984741211,172.87425231933594
2019-03-14,210.28561401367188,77.05000305175781,172.58126831054688
